Opportunity ID,Opportunity Name,Account ID,Owner ID,Stage,Amount,Expected Revenue,Discount,Close Date,Created Date,Lead Source,Customer Type,Probability,
OPP1228,Tabo Dream,ACC018,U002,Closed Lost,47839,44165,4223,4/14/2025,1/29/2026,Cold Call,Existing,0,Invalid
OPP1229,Tabo Energy,ACC020,U006,Negotiation,33569,33726,461,1/24/2026,5/15/2025,Email,Existing,0.75,Valid
OPP1230,Tabo Range,ACC018,U010,Proposal,41788,37672,4280,12/3/2025,7/17/2025,Event,New,0.5,Valid
OPP1231,Tabo Beyond,ACC020,U009,Closed Lost,36025,34676,1989,8/4/2025,9/23/2025,Email,Existing,0,Invalid
OPP1232,Tabo Impact,ACC010,U008,Closed Won,42376,41598,1341,8/31/2025,9/16/2025,Cold Call,New,1,Invalid
OPP1233,Tabo Dream,ACC014,U006,Closed Lost,22133,18983,4399,3/9/2026,9/8/2025,Email,New,0,Valid
OPP1234,Tabo Beyond,ACC020,U010,Negotiation,42828,40824,2195,6/27/2025,7/15/2025,Email,New,0.75,Invalid
OPP1235,Tabo Generation,ACC020,U006,Negotiation,10454,10600,357,8/10/2025,5/5/2025,Cold Call,New,0.75,Valid
OPP1236,Tabo Heavy,ACC011,U002,Proposal,29504,27801,3568,10/5/2025,2/24/2026,Cold Call,Existing,0.5,Invalid
OPP1237,Tabo Authority,ACC017,U001,Proposal,48271,46468,2788,8/28/2025,10/27/2025,Event,New,0.5,Invalid
OPP1238,Tabo Authority,ACC006,U005,Closed Lost,14394,12216,2188,6/5/2025,9/23/2025,Web,Existing,0,Invalid
OPP1239,Tabo Energy,ACC012,U002,Closed Lost,41977,39711,3283,4/23/2025,4/28/2025,Web,Existing,0,Invalid
OPP1240,Tabo Impact,ACC010,U010,Proposal,47255,43922,4568,4/23/2025,2/3/2026,Referral,Existing,0.5,Invalid
OPP1241,Tabo Authority,ACC010,U007,Closed Won,48952,50307,265,4/21/2025,12/30/2025,Referral,Existing,1,Invalid
OPP1242,Tabo Impact,ACC014,U006,Negotiation,21946,22297,1602,11/19/2025,11/8/2025,Cold Call,New,0.75,Valid
OPP1243,Tabo Impact,ACC009,U004,Closed Lost,29362,28126,1283,11/21/2025,11/18/2025,Web,Existing,0,Valid
OPP1244,Tabo Energy,ACC002,U010,Closed Won,47938,47108,2699,3/6/2026,2/19/2026,Event,New,1,Valid
OPP1245,Tabo Beyond,ACC012,U001,Proposal,8597,7363,2801,3/10/2026,12/31/2025,Event,New,0.5,Valid
OPP1246,Tabo Impact,ACC002,U001,Negotiation,42471,39629,3907,10/23/2025,10/2/2025,Referral,Existing,0.75,Valid
OPP1247,Tabo Dream,ACC002,U006,Proposal,7380,6363,1386,11/27/2025,7/6/2025,Event,Existing,0.5,Valid
OPP1248,Tabo Dream,ACC010,U002,Proposal,45266,45468,719,12/28/2025,7/24/2025,Email,New,0.5,Valid
OPP1249,Tabo Cold,ACC017,U004,Negotiation,44016,43496,1587,10/26/2025,2/10/2026,Cold Call,Existing,0.75,Invalid
OPP1250,Tabo Dream,ACC015,U010,Negotiation,20720,20457,309,12/2/2025,11/7/2025,Cold Call,Existing,0.75,Valid
OPP1251,Tabo Authority,ACC017,U008,Proposal,20577,19357,2217,2/28/2026,6/4/2025,Web,New,0.5,Valid
OPP1252,Tabo Energy,ACC020,U003,Closed Won,31937,31376,659,5/1/2025,11/15/2025,Event,Existing,1,Invalid
OPP1253,Tabo Range,ACC008,U003,Closed Lost,6347,3434,4093,5/1/2025,7/3/2025,Referral,Existing,0,Invalid
OPP1254,Tabo Authority,ACC020,U002,Closed Lost,31631,27696,4680,7/23/2025,3/22/2025,Web,New,0,Valid
OPP1255,Tabo Energy,ACC020,U002,Closed Lost,17797,14017,4610,11/26/2025,12/31/2025,Cold Call,Existing,0,Invalid
OPP1256,Tabo Beyond,ACC017,U010,Proposal,7982,4235,4530,11/26/2025,1/26/2026,Cold Call,New,0.5,Invalid
OPP1257,Tabo Beyond,ACC020,U009,Closed Lost,41570,40501,2585,5/8/2025,11/4/2025,Web,New,0,Invalid
OPP1258,Tabo Energy,ACC010,U007,Negotiation,28840,26200,4453,10/7/2025,2/15/2026,Event,Existing,0.75,Invalid
OPP1259,Tabo Dream,ACC010,U002,Negotiation,6541,3610,4276,8/13/2025,7/8/2025,Referral,Existing,0.75,Valid
OPP1260,Tabo Beyond,ACC019,U003,Closed Won,10420,9168,2680,1/25/2026,12/11/2025,Cold Call,Existing,1,Valid
OPP1261,Tabo Impact,ACC008,U008,Closed Won,35548,32113,3798,12/3/2025,12/2/2025,Web,Existing,1,Valid
OPP1262,Tabo Authority,ACC020,U009,Proposal,15363,11882,4748,4/19/2025,8/10/2025,Web,New,0.5,Invalid
OPP1263,Tabo Authority,ACC017,U004,Negotiation,13479,11557,2236,7/15/2025,11/25/2025,Event,New,0.75,Invalid
OPP1264,Tabo Impact,ACC014,U001,Closed Won,34121,31605,3081,1/27/2026,8/21/2025,Email,Existing,1,Valid
OPP1265,Tabo Authority,ACC010,U009,Proposal,48648,47132,2157,11/10/2025,4/19/2025,Web,Existing,0.5,Valid
OPP1266,Tabo Generation,ACC005,U004,Closed Lost,12977,10887,3654,12/14/2025,8/15/2025,Web,New,0,Valid
OPP1267,Tabo Energy,ACC017,U006,Closed Won,49065,46444,4116,7/30/2025,5/8/2025,Email,New,1,Valid
OPP1268,Tabo Heavy,ACC005,U009,Closed Won,20288,16376,4695,5/13/2025,10/22/2025,Cold Call,Existing,1,Invalid
OPP1269,Tabo Range,ACC015,U005,Closed Won,16980,17647,1164,7/14/2025,2/26/2026,Event,Existing,1,Invalid
OPP1270,Tabo Dream,ACC017,U008,Proposal,27354,28793,87,10/16/2025,10/18/2025,Email,New,0.5,Invalid
OPP1271,Tabo Energy,ACC020,U004,Closed Lost,32876,30315,3568,12/28/2025,12/20/2025,Referral,New,0,Valid
OPP1272,Tabo Generation,ACC020,U007,Proposal,42416,42954,530,5/25/2025,5/10/2025,Cold Call,Existing,0.5,Valid
OPP1273,Tabo Cold,ACC010,U005,Proposal,8301,5306,4377,5/1/2025,11/1/2025,Cold Call,New,0.5,Invalid
OPP1274,Tabo Beyond,ACC005,U003,Negotiation,27700,27111,1625,11/7/2025,11/1/2025,Web,New,0.75,Valid
OPP1275,Tabo Authority,ACC010,U008,Closed Won,15788,16484,471,3/21/2025,5/30/2025,Event,Existing,1,Invalid
OPP1276,Tabo Authority,ACC010,U006,Negotiation,9373,8993,1183,7/24/2025,10/20/2025,Referral,New,0.75,Invalid
OPP1277,Tabo Dream,ACC008,U002,Negotiation,39362,40062,128,7/22/2025,11/10/2025,Email,Existing,0.75,Invalid
OPP1278,Tabo Impact,ACC010,U007,Closed Won,6231,3327,3582,10/2/2025,1/18/2026,Referral,New,1,Invalid
OPP1279,Tabo Beyond,ACC005,U005,Proposal,18963,19837,425,4/9/2025,3/6/2026,Web,Existing,0.5,Invalid
OPP1280,Tabo Heavy,ACC003,U002,Closed Won,38228,36226,2012,10/26/2025,4/10/2025,Cold Call,New,1,Valid
OPP1281,Tabo Impact,ACC020,U009,Closed Won,20986,22906,18,7/11/2025,10/23/2025,Referral,Existing,1,Invalid
OPP1282,Tabo Energy,ACC017,U002,Closed Lost,30458,31755,274,1/20/2026,4/14/2025,Web,Existing,0,Valid
OPP1283,Tabo Cold,ACC010,U005,Closed Won,44960,43798,2070,3/16/2026,8/2/2025,Referral,New,1,Valid
OPP1284,Tabo Authority,ACC010,U001,Proposal,23198,21674,2318,11/3/2025,6/8/2025,Email,Existing,0.5,Valid
OPP1285,Tabo Beyond,ACC015,U004,Closed Lost,49485,45222,4333,6/19/2025,5/16/2025,Cold Call,Existing,0,Valid
OPP1286,Tabo Beyond,ACC020,U003,Closed Lost,23613,21107,4332,12/22/2025,4/3/2025,Cold Call,New,0,Valid
OPP1287,Tabo Authority,ACC010,U006,Negotiation,10883,9828,1624,7/16/2025,1/4/2026,Web,Existing,0.75,Invalid
OPP1288,Tabo Heavy,ACC017,U005,Closed Lost,32311,32435,455,9/7/2025,9/26/2025,Cold Call,New,0,Invalid
OPP1289,Tabo Impact,ACC010,U005,Negotiation,17832,17090,835,10/6/2025,9/20/2025,Cold Call,New,0.75,Valid
OPP1290,Tabo Heavy,ACC004,U010,Proposal,29244,27260,3766,9/7/2025,4/18/2025,Web,Existing,0.5,Valid
OPP1291,Tabo Beyond,ACC017,U003,Closed Won,45351,43882,2319,10/30/2025,11/17/2025,Email,Existing,1,Invalid
OPP1292,Tabo Dream,ACC016,U002,Closed Lost,12904,12130,1271,6/15/2025,8/8/2025,Email,Existing,0,Invalid
OPP1293,Tabo Heavy,ACC010,U009,Negotiation,17978,18698,1102,6/27/2025,9/20/2025,Event,New,0.75,Invalid
OPP1294,Tabo Authority,ACC017,U002,Closed Won,10239,8084,3835,5/11/2025,9/23/2025,Referral,New,1,Invalid
OPP1295,Tabo Dream,ACC010,U006,Closed Won,17539,17976,403,9/14/2025,4/30/2025,Email,New,1,Valid
OPP1296,Tabo Authority,ACC010,U005,Proposal,30975,31771,753,6/18/2025,1/2/2026,Event,Existing,0.5,Invalid
OPP1297,Tabo Beyond,ACC020,U010,Proposal,12389,11967,1427,7/4/2025,5/8/2025,Web,New,0.5,Valid
OPP1298,Tabo Impact,ACC020,U006,Negotiation,7626,4898,3257,8/28/2025,3/19/2025,Web,New,0.75,Valid
OPP1299,Tabo Dream,ACC017,U010,Closed Lost,42971,41538,2042,8/21/2025,1/3/2026,Event,New,0,Invalid
OPP1300,Tabo Energy,ACC015,U005,Proposal,40923,38186,2983,8/15/2025,6/21/2025,Cold Call,Existing,0.5,Valid
OPP1301,Tabo Energy,ACC017,U001,Negotiation,7660,7626,280,8/19/2025,8/15/2025,Event,New,0.75,Valid
OPP1302,Tabo Authority,ACC010,U008,Closed Won,13974,13022,2730,11/4/2025,6/24/2025,Web,Existing,1,Valid
OPP1303,Tabo Energy,ACC010,U004,Negotiation,21075,19244,2245,11/7/2025,2/7/2026,Cold Call,New,0.75,Invalid
OPP1304,Tabo Authority,ACC020,U002,Closed Won,36646,36487,1421,6/5/2025,7/7/2025,Referral,New,1,Invalid
OPP1305,Tabo Cold,ACC017,U004,Closed Lost,17351,13872,4283,11/3/2025,2/26/2026,Event,New,0,Invalid
OPP1306,Tabo Range,ACC010,U001,Proposal,37997,38083,335,12/30/2025,11/23/2025,Email,Existing,0.5,Valid
OPP1307,Tabo Beyond,ACC017,U009,Negotiation,27577,27242,1202,2/21/2026,8/6/2025,Referral,New,0.75,Valid
OPP1308,Tabo Energy,ACC010,U010,Closed Lost,5669,5690,413,10/11/2025,12/29/2025,Referral,Existing,0,Invalid
OPP1309,Tabo Heavy,ACC017,U004,Proposal,18138,13587,4662,2/18/2026,10/19/2025,Web,New,0.5,Valid
OPP1310,Tabo Beyond,ACC020,U004,Proposal,49083,48250,1383,9/27/2025,11/2/2025,Web,New,0.5,Invalid
OPP1311,Tabo Range,ACC007,U002,Closed Lost,45234,43956,2645,10/25/2025,1/17/2026,Event,Existing,0,Invalid
OPP1312,Tabo Dream,ACC020,U001,Closed Lost,22356,20430,2395,2/1/2026,4/16/2025,Event,New,0,Valid
OPP1313,Tabo Heavy,ACC007,U003,Closed Lost,32819,28744,4151,9/6/2025,5/29/2025,Referral,New,0,Valid
OPP1314,Tabo Authority,ACC020,U008,Negotiation,37093,38380,645,2/26/2026,1/7/2026,Web,Existing,0.75,Valid
OPP1315,Tabo Range,ACC020,U003,Negotiation,26351,24892,2890,11/13/2025,4/27/2025,Event,Existing,0.75,Valid
OPP1316,Tabo Authority,ACC010,U002,Closed Lost,26901,24385,4273,5/11/2025,8/14/2025,Referral,Existing,0,Invalid
OPP1317,Tabo Beyond,ACC019,U007,Closed Lost,35915,35064,1765,7/26/2025,6/23/2025,Email,Existing,0,Valid
OPP1318,Tabo Dream,ACC017,U008,Closed Won,21229,21963,654,2/22/2026,1/27/2026,Referral,Existing,1,Valid
OPP1319,Tabo Heavy,ACC020,U006,Closed Won,18735,17234,2949,8/31/2025,1/17/2026,Cold Call,New,1,Invalid
OPP1320,Tabo Dream,ACC010,U003,Closed Lost,9248,6879,3261,6/24/2025,7/20/2025,Web,Existing,0,Invalid
OPP1321,Tabo Dream,ACC014,U007,Negotiation,31955,30463,2239,11/22/2025,8/18/2025,Event,New,0.75,Valid
OPP1322,Tabo Beyond,ACC020,U003,Negotiation,35398,34179,2374,7/27/2025,9/25/2025,Event,New,0.75,Invalid
OPP1323,Tabo Range,ACC001,U001,Proposal,18594,16465,2644,6/3/2025,10/10/2025,Email,Existing,0.5,Invalid
OPP1324,Tabo Range,ACC010,U009,Closed Lost,35862,34982,1445,7/26/2025,6/2/2025,Referral,Existing,0,Valid
OPP1325,Tabo Dream,ACC010,U010,Negotiation,42724,41433,2775,3/29/2025,12/10/2025,Web,New,0.75,Invalid
OPP1326,Tabo Beyond,ACC020,U008,Closed Won,9610,7453,2354,3/16/2025,10/14/2025,Referral,New,1,Invalid
OPP1327,Tabo Heavy,ACC017,U002,Closed Lost,40025,38829,2184,9/10/2025,6/15/2025,Referral,New,0,Valid
OPP1328,Tabo Range,ACC006,U009,Closed Won,29096,24756,4812,2/3/2026,11/16/2025,Cold Call,Existing,1,Valid
OPP1329,Tabo Beyond,ACC017,U002,Proposal,11230,12026,260,11/1/2025,6/5/2025,Cold Call,New,0.5,Valid
OPP1330,Tabo Authority,ACC017,U006,Negotiation,48917,48028,1362,4/10/2025,7/2/2025,Email,New,0.75,Invalid
OPP1331,Tabo Impact,ACC011,U002,Negotiation,5368,2123,4826,12/11/2025,11/14/2025,Web,Existing,0.75,Valid
OPP1332,Tabo Authority,ACC020,U004,Closed Lost,25290,24396,2308,10/26/2025,1/1/2026,Web,New,0,Invalid
OPP1333,Tabo Authority,ACC010,U002,Closed Lost,47065,44306,3960,10/16/2025,4/11/2025,Web,Existing,0,Valid
OPP1334,Tabo Energy,ACC015,U004,Closed Lost,26050,25262,2535,5/1/2025,8/21/2025,Event,New,0,Invalid
OPP1335,Tabo Cold,ACC020,U010,Negotiation,35138,30937,4949,12/20/2025,7/14/2025,Referral,Existing,0.75,Valid
OPP1336,Tabo Authority,ACC020,U008,Closed Won,49374,47901,2496,12/15/2025,11/3/2025,Cold Call,New,1,Valid
OPP1337,Tabo Impact,ACC020,U006,Closed Lost,13148,14345,450,4/15/2025,9/18/2025,Email,New,0,Invalid
OPP1338,Tabo Authority,ACC020,U001,Closed Lost,34715,34689,184,12/20/2025,6/17/2025,Email,Existing,0,Valid
OPP1339,Tabo Dream,ACC010,U003,Closed Lost,34697,30781,4343,8/20/2025,7/13/2025,Web,New,0,Valid
OPP1340,Tabo Dream,ACC010,U001,Negotiation,45418,41125,4860,10/4/2025,5/20/2025,Email,New,0.75,Valid
OPP1341,Tabo Impact,ACC010,U005,Negotiation,31909,30880,2499,9/25/2025,7/5/2025,Cold Call,Existing,0.75,Valid
OPP1342,Tabo Dream,ACC005,U001,Closed Won,38192,36863,1737,3/17/2025,7/25/2025,Cold Call,Existing,1,Invalid
OPP1343,Tabo Beyond,ACC020,U005,Closed Lost,45463,42618,4229,2/3/2026,4/30/2025,Referral,Existing,0,Valid
OPP1344,Tabo Beyond,ACC010,U002,Proposal,45365,46525,151,7/11/2025,2/2/2026,Cold Call,New,0.5,Invalid
OPP1345,Tabo Impact,ACC010,U003,Negotiation,22384,19971,2724,9/21/2025,6/2/2025,Event,New,0.75,Valid
OPP1346,Tabo Authority,ACC017,U003,Negotiation,23172,23095,176,11/6/2025,10/16/2025,Referral,Existing,0.75,Valid
OPP1347,Tabo Range,ACC020,U003,Negotiation,30459,28341,2639,9/21/2025,6/24/2025,Web,New,0.75,Valid
OPP1348,Tabo Impact,ACC017,U001,Proposal,33626,31961,2154,5/19/2025,3/19/2025,Web,New,0.5,Valid
OPP1349,Tabo Impact,ACC019,U008,Negotiation,34831,30970,3876,3/30/2025,8/9/2025,Referral,Existing,0.75,Invalid
OPP1350,Tabo Beyond,ACC012,U001,Proposal,48793,46183,4472,5/6/2025,4/10/2025,Cold Call,Existing,0.5,Valid
OPP1351,Tabo Heavy,ACC017,U003,Closed Lost,8774,9356,270,8/17/2025,8/23/2025,Email,New,0,Invalid
OPP1352,Tabo Beyond,ACC017,U002,Closed Won,36752,36844,681,8/30/2025,9/12/2025,Referral,Existing,1,Invalid
OPP1353,Tabo Dream,ACC020,U010,Closed Lost,32008,32446,491,2/11/2026,11/19/2025,Email,New,0,Valid
OPP1354,Tabo Authority,ACC020,U004,Proposal,43233,43384,380,12/22/2025,1/13/2026,Referral,New,0.5,Invalid
OPP1355,Tabo Impact,ACC015,U008,Closed Lost,26952,25701,1340,3/5/2026,9/13/2025,Cold Call,New,0,Valid
OPP1356,Tabo Generation,ACC010,U003,Closed Won,18884,15786,3789,11/10/2025,2/27/2026,Web,Existing,1,Invalid
OPP1357,Tabo Generation,ACC010,U008,Negotiation,12956,8813,4803,3/16/2026,8/10/2025,Cold Call,New,0.75,Valid
OPP1358,Tabo Impact,ACC017,U009,Negotiation,29231,29685,928,11/27/2025,6/6/2025,Email,Existing,0.75,Valid
OPP1359,Tabo Cold,ACC020,U005,Closed Won,22873,22131,2603,4/1/2025,11/5/2025,Web,New,1,Invalid
OPP1360,Tabo Energy,ACC020,U006,Closed Lost,5296,5259,1028,12/13/2025,4/6/2025,Event,Existing,0,Valid
OPP1361,Tabo Generation,ACC020,U002,Proposal,32422,33610,121,12/30/2025,5/21/2025,Email,New,0.5,Valid
OPP1362,Tabo Dream,ACC013,U009,Proposal,20671,18356,2400,5/25/2025,5/7/2025,Cold Call,New,0.5,Valid
OPP1363,Tabo Range,ACC017,U001,Negotiation,6513,4592,2270,9/14/2025,5/15/2025,Event,New,0.75,Valid
OPP1364,Tabo Authority,ACC020,U010,Proposal,8978,7993,1389,6/19/2025,6/9/2025,Email,Existing,0.5,Valid
OPP1365,Tabo Heavy,ACC017,U006,Proposal,17070,17954,169,10/26/2025,11/1/2025,Cold Call,New,0.5,Invalid
OPP1366,Tabo Dream,ACC020,U007,Proposal,40962,42300,248,5/13/2025,6/27/2025,Email,New,0.5,Invalid
OPP1367,Tabo Cold,ACC017,U001,Negotiation,25196,25498,1523,12/7/2025,10/22/2025,Referral,Existing,0.75,Valid
OPP1368,Tabo Energy,ACC017,U004,Closed Lost,20754,17310,3825,1/12/2026,11/14/2025,Web,New,0,Valid
OPP1369,Tabo Generation,ACC011,U004,Closed Lost,8031,6849,2386,8/30/2025,4/21/2025,Cold Call,Existing,0,Valid
OPP1370,Tabo Impact,ACC020,U010,Negotiation,16717,14325,3090,10/12/2025,6/22/2025,Referral,New,0.75,Valid
OPP1371,Tabo Heavy,ACC010,U003,Closed Lost,39412,39008,879,10/18/2025,5/28/2025,Email,New,0,Valid
OPP1372,Tabo Dream,ACC020,U002,Negotiation,20705,20970,469,9/13/2025,7/27/2025,Email,New,0.75,Valid
OPP1373,Tabo Generation,ACC019,U004,Proposal,28512,28702,1684,1/30/2026,11/29/2025,Web,Existing,0.5,Valid
OPP1374,Tabo Energy,ACC015,U008,Negotiation,33007,30689,4115,10/19/2025,12/15/2025,Cold Call,Existing,0.75,Invalid
OPP1375,Tabo Beyond,ACC017,U001,Closed Won,13699,12183,1847,7/2/2025,4/22/2025,Cold Call,Existing,1,Valid
OPP1376,Tabo Dream,ACC020,U009,Proposal,26595,26092,2465,10/14/2025,9/19/2025,Event,Existing,0.5,Valid
OPP1377,Tabo Impact,ACC017,U007,Negotiation,21592,20031,3410,3/9/2026,8/8/2025,Web,New,0.75,Valid
OPP1378,Tabo Range,ACC017,U003,Closed Won,31881,29045,4606,5/20/2025,8/5/2025,Referral,Existing,1,Invalid
OPP1379,Tabo Impact,ACC005,U010,Negotiation,40166,40965,814,4/16/2025,4/10/2025,Referral,Existing,0.75,Valid
OPP1380,Tabo Authority,ACC002,U008,Negotiation,34969,34451,998,9/18/2025,12/31/2025,Referral,Existing,0.75,Invalid
OPP1381,Tabo Beyond,ACC010,U001,Closed Won,15763,12825,3539,6/4/2025,7/1/2025,Referral,New,1,Invalid
OPP1382,Tabo Beyond,ACC020,U009,Negotiation,6383,6855,306,8/10/2025,2/7/2026,Event,New,0.75,Invalid
OPP1383,Tabo Generation,ACC015,U010,Closed Lost,28153,24238,4497,5/24/2025,4/6/2025,Referral,Existing,0,Valid
OPP1384,Tabo Range,ACC010,U003,Negotiation,32134,30011,3806,7/7/2025,2/3/2026,Cold Call,Existing,0.75,Invalid
OPP1385,Tabo Cold,ACC020,U001,Closed Lost,29077,30521,404,1/22/2026,6/12/2025,Referral,Existing,0,Valid
OPP1386,Tabo Generation,ACC019,U008,Proposal,37368,32831,4958,3/10/2026,4/25/2025,Referral,Existing,0.5,Valid
OPP1387,Tabo Energy,ACC005,U006,Negotiation,12046,9324,3817,5/22/2025,6/9/2025,Email,Existing,0.75,Invalid
OPP1388,Tabo Dream,ACC010,U008,Closed Lost,13676,10199,4594,3/13/2026,11/16/2025,Event,Existing,0,Valid
OPP1389,Tabo Heavy,ACC017,U001,Closed Won,18640,18173,2040,5/24/2025,6/14/2025,Web,Existing,1,Invalid
OPP1390,Tabo Authority,ACC005,U007,Proposal,28644,28309,1679,3/9/2026,5/3/2025,Email,New,0.5,Valid
OPP1391,Tabo Energy,ACC010,U001,Negotiation,10529,7898,4038,11/6/2025,5/30/2025,Cold Call,Existing,0.75,Valid
OPP1392,Tabo Energy,ACC010,U009,Negotiation,36376,34787,3208,11/25/2025,2/6/2026,Cold Call,New,0.75,Invalid
OPP1393,Tabo Beyond,ACC020,U001,Negotiation,41438,36737,4730,5/10/2025,12/22/2025,Event,Existing,0.75,Invalid
OPP1394,Tabo Impact,ACC020,U007,Closed Lost,22006,21269,1687,11/4/2025,3/29/2025,Web,Existing,0,Valid
OPP1395,Tabo Beyond,ACC017,U009,Negotiation,30655,28800,2399,3/9/2026,6/19/2025,Cold Call,Existing,0.75,Valid
OPP1396,Tabo Dream,ACC017,U005,Proposal,14080,13918,290,5/13/2025,9/5/2025,Web,New,0.5,Invalid
OPP1397,Tabo Range,ACC017,U001,Closed Lost,6150,6667,756,10/27/2025,2/14/2026,Email,New,0,Invalid
OPP1398,Tabo Authority,ACC017,U001,Negotiation,15981,16819,105,11/14/2025,3/13/2026,Referral,Existing,0.75,Invalid
OPP1399,Tabo Impact,ACC012,U004,Proposal,34774,32936,3234,6/30/2025,5/26/2025,Referral,Existing,0.5,Valid
OPP1400,Tabo Beyond,ACC013,U002,Closed Won,21028,21203,1499,8/2/2025,8/18/2025,Referral,New,1,Invalid
OPP1401,Tabo Impact,ACC020,U001,Closed Lost,41290,38954,4138,9/25/2025,7/31/2025,Event,Existing,0,Valid
OPP1402,Tabo Heavy,ACC012,U004,Closed Won,38222,36331,2961,1/18/2026,12/14/2025,Email,Existing,1,Valid
OPP1403,Tabo Cold,ACC007,U007,Negotiation,48605,45821,4073,11/5/2025,6/30/2025,Referral,Existing,0.75,Valid
OPP1404,Tabo Beyond,ACC014,U001,Negotiation,10294,7746,3259,1/23/2026,12/16/2025,Web,New,0.75,Valid
OPP1405,Tabo Dream,ACC005,U001,Negotiation,42143,39036,4712,7/29/2025,1/3/2026,Referral,Existing,0.75,Invalid
OPP1406,Tabo Beyond,ACC017,U005,Closed Won,37789,34942,3830,6/18/2025,10/13/2025,Cold Call,New,1,Invalid
OPP1407,Tabo Authority,ACC010,U001,Closed Won,37860,36708,1445,9/26/2025,8/7/2025,Referral,New,1,Valid
OPP1408,Tabo Impact,ACC011,U008,Proposal,14723,12636,3407,5/4/2025,1/2/2026,Referral,Existing,0.5,Invalid
OPP1409,Tabo Cold,ACC010,U004,Negotiation,42522,43818,142,11/18/2025,4/19/2025,Web,New,0.75,Valid
OPP1410,Tabo Beyond,ACC017,U008,Proposal,6895,6482,558,12/14/2025,9/1/2025,Web,New,0.5,Valid
OPP1411,Tabo Dream,ACC010,U007,Closed Won,28355,28276,266,12/10/2025,7/1/2025,Email,Existing,1,Valid
OPP1412,Tabo Beyond,ACC006,U001,Closed Lost,28379,27646,1651,4/30/2025,10/31/2025,Cold Call,Existing,0,Invalid
OPP1413,Tabo Impact,ACC020,U007,Closed Won,20237,18549,2221,6/20/2025,7/26/2025,Cold Call,New,1,Invalid
OPP1414,Tabo Generation,ACC001,U001,Closed Lost,46270,44603,3087,2/14/2026,1/15/2026,Email,Existing,0,Valid
OPP1415,Tabo Dream,ACC015,U006,Proposal,36628,34340,3152,3/31/2025,5/28/2025,Cold Call,New,0.5,Invalid
OPP1416,Tabo Dream,ACC017,U008,Closed Won,12300,9944,4134,10/20/2025,4/13/2025,Referral,Existing,1,Valid
OPP1417,Tabo Authority,ACC019,U002,Closed Won,13718,12571,2287,3/11/2026,12/22/2025,Email,Existing,1,Valid
OPP1418,Tabo Beyond,ACC010,U009,Closed Lost,45255,45402,1320,2/16/2026,9/17/2025,Referral,New,0,Valid
OPP1419,Tabo Dream,ACC020,U003,Closed Won,20667,16681,4755,11/9/2025,7/24/2025,Event,Existing,1,Valid
OPP1420,Tabo Impact,ACC012,U010,Negotiation,9754,9382,940,12/24/2025,4/30/2025,Email,Existing,0.75,Valid
OPP1421,Tabo Generation,ACC010,U006,Closed Lost,10291,10316,1410,11/30/2025,8/1/2025,Web,Existing,0,Valid
OPP1422,Tabo Impact,ACC013,U009,Proposal,5214,1255,4312,11/5/2025,1/14/2026,Event,Existing,0.5,Invalid
OPP1423,Tabo Authority,ACC017,U004,Closed Lost,27830,24901,4346,4/23/2025,3/22/2025,Event,Existing,0,Valid
OPP1424,Tabo Authority,ACC020,U010,Proposal,8357,9789,109,12/24/2025,10/14/2025,Cold Call,New,0.5,Valid
OPP1425,Tabo Energy,ACC009,U008,Proposal,23272,19649,4414,6/19/2025,11/17/2025,Email,New,0.5,Invalid
OPP1426,Tabo Generation,ACC013,U001,Closed Won,22690,18785,4825,10/2/2025,8/18/2025,Web,New,1,Valid
OPP1427,Tabo Heavy,ACC017,U004,Proposal,29536,30469,66,7/22/2025,1/14/2026,Web,New,0.5,Invalid
OPP1428,Tabo Generation,ACC010,U004,Closed Won,43261,40300,3627,4/9/2025,6/8/2025,Cold Call,Existing,1,Invalid
OPP1429,Tabo Dream,ACC020,U010,Closed Won,32592,28790,4727,2/28/2026,11/23/2025,Event,New,1,Valid
OPP1430,Tabo Impact,ACC017,U002,Negotiation,30731,29152,2093,8/15/2025,4/7/2025,Cold Call,New,0.75,Valid
OPP1431,Tabo Impact,ACC020,U009,Closed Won,11604,9373,2708,1/15/2026,1/6/2026,Event,New,1,Valid
OPP1432,Tabo Impact,ACC020,U001,Closed Won,14654,11647,4993,2/18/2026,1/23/2026,Email,New,1,Valid
OPP1433,Tabo Dream,ACC010,U007,Proposal,32768,32461,1036,11/17/2025,11/5/2025,Cold Call,New,0.5,Valid
OPP1434,Tabo Cold,ACC009,U007,Closed Lost,20401,20173,393,4/21/2025,7/10/2025,Cold Call,New,0,Invalid
OPP1435,Tabo Beyond,ACC004,U007,Closed Lost,37135,34833,2824,6/8/2025,2/4/2026,Referral,New,0,Invalid
OPP1436,Tabo Dream,ACC010,U009,Closed Lost,19151,19787,130,10/21/2025,11/28/2025,Referral,Existing,0,Invalid
OPP1437,Tabo Heavy,ACC009,U002,Closed Won,16090,12374,4234,8/4/2025,11/16/2025,Cold Call,New,1,Invalid
OPP1438,Tabo Authority,ACC010,U001,Closed Won,32960,31062,2585,4/4/2025,3/8/2026,Event,New,1,Invalid
OPP1439,Tabo Beyond,ACC020,U006,Proposal,22046,22187,1015,5/2/2025,7/12/2025,Referral,Existing,0.5,Invalid
OPP1440,Tabo Energy,ACC013,U002,Closed Won,41068,42253,686,1/28/2026,2/26/2026,Cold Call,New,1,Invalid
